"region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"Canadian Pacific","84210-009",2018,48.458066,-125.522883,"48--126-100",3290.93157726727,113,"Squalus suckleyi",1.72
"Canadian Pacific","84210-009",2018,48.458066,-125.522883,"48--126-100",3290.93157726727,113,"Thaleichthys pacificus",0.54
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Alosa sapidissima",0.34
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Anoplopoma fimbria",34.51
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Atheresthes stomias",25.9
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Bathyraja interrupta",0.16
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Clupea pallasii",0.12
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Eopsetta jordani",37.44
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Gadus chalcogrammus",16.18
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Gadus macrocephalus",40.22
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Glyptocephalus zachirus",207.8
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Hippoglossoides elassodon",76.25
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Hydrolagus colliei",5.62
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Lopholithodes foraminatus",0.9
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Lycodes pacificus",NA
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Lyopsetta exilis",6.86
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Merluccius productus",86.38
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Microstomus pacificus",185.54
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Pandalus jordani",NA
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Parophrys vetulus",81.2
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Raja rhina",8.12
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Scyphozoa",NA
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes elongatus",0.72
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes flavidus",153.7
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes paucispinis",3.12
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes pinniger",0.58
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes proriger",5.16
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Sebastes saxicola",NA
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Squalus suckleyi",44.48
"Canadian Pacific","84210-010",2018,48.32425,-125.47745,"48--126-100",3290.93157726727,129,"Thaleichthys pacificus",0.16
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Alosa sapidissima",4.54
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Anoplopoma fimbria",119.26
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Atheresthes stomias",26.2
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Bathyraja interrupta",1.28
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Eopsetta jordani",22.46
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Gadus chalcogrammus",0.88
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Glyptocephalus zachirus",3.92
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Hippoglossoides elassodon",30.68
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Hydrolagus colliei",4.02
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Lopholithodes foraminatus",1.32
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Luidia foliolata",NA
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Lyopsetta exilis",0.44
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Merluccius productus",5.56
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Microstomus pacificus",90.93
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Parophrys vetulus",123.22
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Pyrosoma",NA
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Scyphozoa",NA
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes elongatus",1.32
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes entomelas",0.5
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes flavidus",203.18
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes jordani",0.46
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes paucispinis",38.18
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes proriger",134.12
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes wilsoni",0.14
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Sebastes zacentrus",4.02
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Squalus suckleyi",46.7
"Canadian Pacific","84210-011",2018,48.33115,-125.6648,"48--126-100",3290.93157726727,140,"Stylasterias forreri",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Allocentrotus fragilis",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Atheresthes stomias",30.28
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Balticina septentrionalis",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Crossaster papposus",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Glyptocephalus zachirus",0.79
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Hippoglossoides elassodon",0.83
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Hippoglossus stenolepis",154.88
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Hydrolagus colliei",22.51
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Icelinus filamentosus",0.56
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Lyopsetta exilis",0.1
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Microstomus pacificus",0.83
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Munida quadrispina",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Ophiodon elongatus",26.24
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Pandalus jordani",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Pandalus platyceros",0.35
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Parophrys vetulus",1.89
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Pyrosoma",1.4
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Ronquilus jordani",0.12
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes alutus",29.66
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes babcocki",4.58
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes elongatus",32.02
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes flavidus",9.02
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes helvomaculatus",16.36
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes paucispinis",2.56
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes pinniger",8.86
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes proriger",9.04
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes ruberrimus",5.2
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastes zacentrus",54.58
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Sebastolobus alascanus",0.12
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Solasteridae",NA
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Squalus suckleyi",430.46
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Stylasterias forreri",0.16
"Canadian Pacific","84210-012",2018,48.264333,-125.758783,"48--126-200",542.120894142581,200,"Xeneretmus latifrons",0.04
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Allocentrotus fragilis",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Anoplopoma fimbria",13.1
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Anthoptilum grandiflorum",0.1
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Anthozoa",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Atheresthes stomias",125.72
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Bathyraja interrupta",0.5
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Benthoctopus leioderma",1.1
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Brachiopoda",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Brisaster latifrons",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Ctenodiscus crispatus",0.22
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Fusitriton oregonensis",0.04
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Gadus chalcogrammus",0.98
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Glyptocephalus zachirus",20.24
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Hexactinellida",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Hippasteria spinosa",0.18
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Hormathiidae",8.02
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Hydrolagus colliei",1.4
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Lycodes cortezianus",2.26
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Lycodes diapterus",2.76
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Lyopsetta exilis",2.36
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Merluccius productus",45.76
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Microstomus pacificus",60.8
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Neptuneidae",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Pandalidae",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Pseudostichopus mollis",0.22
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Psolus chitonoides",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Pyrosoma",1.34
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Raja rhina",2.94
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Scyphozoa",NA
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes aleutianus/melanostictus complex",4.8
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes alutus",77.22
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes aurora",3.58
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes babcocki",9.62
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes brevispinis",1.84
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes crameri",8.2
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastes diploproa",33.96
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Sebastolobus alascanus",107.32
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Squalus suckleyi",33.88
"Canadian Pacific","84210-013",2018,48.245133,-125.772833,"48--126-300",42.6894390231497,373,"Xeneretmus leiops",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Anoplopoma fimbria",75.72
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Apostichopus leukothele",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Atheresthes stomias",157.76
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Glyptocephalus zachirus",2.88
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Hydrolagus colliei",26.08
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Lyopsetta exilis",2.78
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Merluccius productus",2.88
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Microstomus pacificus",13.92
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Ophiodon elongatus",4.48
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Ophiura sarsi",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Pandalus platyceros",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Pyrosoma",NA
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Raja rhina",25.2
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes alutus",866.73
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes babcocki",14.02
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes borealis",5.8
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes diploproa",543.25
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes elongatus",4.13
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes flavidus",5.7
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes helvomaculatus",5.54
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes proriger",4.4
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastes zacentrus",139.5
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Sebastolobus alascanus",36.67
"Canadian Pacific","84210-014",2018,48.259766,-125.815133,"48--126-200",542.120894142581,240,"Squalus suckleyi",153.3
